time,Speed,Dir
2019-05-06 07:30:00,0.6401000000000001,67.94749999999999
2019-05-06 07:40:00,0.39380000000000004,106.74099999999999
2019-05-06 07:50:00,0.6452,147.43
2019-05-06 08:00:00,0.7963,138.89
2019-05-06 08:10:00,0.6663,152.44
2019-05-06 08:20:00,1.4055,165.60999999999999
2019-05-06 08:30:00,1.1656,163.80999999999997
2019-05-06 08:40:00,1.7546,148.19
2019-05-06 08:50:00,1.7634,126.09
2019-05-06 09:00:00,1.3675000000000002,154.68
2019-05-06 09:10:00,1.3534,124.89000000000001
2019-05-06 09:20:00,1.4557,146.76
2019-05-06 09:30:00,1.5262,206.05
2019-05-06 09:40:00,1.9034,148.85999999999999
2019-05-06 09:50:00,1.7499000000000002,175.58999999999997
2019-05-06 10:00:00,1.5844,136.34999999999997
2019-05-06 10:10:00,1.6795000000000002,192.48999999999998
2019-05-06 10:20:00,2.0636,207.21999999999997
2019-05-06 10:30:00,2.0023,140.60999999999999
2019-05-06 10:40:00,2.0977,147.88
2019-05-06 10:50:00,1.4338000000000002,195.51
2019-05-06 11:00:00,1.9100000000000001,148.49
2019-05-06 11:10:00,1.9433,131.90699999999998
2019-05-06 11:20:00,1.8169,167.74999999999997
2019-05-06 11:30:00,1.7359000000000002,164.34
2019-05-06 11:40:00,1.7404,97.94399999999999
2019-05-06 11:50:00,2.0444,136.25000000000003
2019-05-06 12:00:00,1.6476,197.844
2019-05-06 12:10:00,1.7131,138.21999999999997
2019-05-06 12:20:00,2.5108,109.252
2019-05-06 12:30:00,2.8419,163.66000000000003
2019-05-06 12:40:00,2.2612999999999994,189.6
2019-05-06 12:50:00,2.1781999999999995,185.68
2019-05-06 13:00:00,2.2699000000000003,151.82999999999998
2019-05-06 13:10:00,2.8441,154.87
2019-05-06 13:20:00,2.9850000000000003,168.10999999999999
2019-05-06 13:30:00,1.6043999999999996,124.583
2019-05-06 13:40:00,2.9229,128.33
2019-05-06 13:50:00,3.1294,144.86999999999998
2019-05-06 14:00:00,3.0693,150.92000000000002
2019-05-06 14:10:00,3.5571000000000006,136.42000000000002
2019-05-06 14:20:00,2.5849,173.05
2019-05-06 14:30:00,3.1162,201.99
2019-05-06 14:40:00,2.5331,198.82
2019-05-06 14:50:00,2.7937,212.7
2019-05-06 15:00:00,2.0055000000000005,176.32
2019-05-06 15:10:00,3.2030000000000003,196.70999999999998
2019-05-06 15:20:00,3.4479999999999995,205.88000000000002
2019-05-06 15:30:00,3.1391,240.26
2019-05-06 15:40:00,3.8507,214.38000000000002
2019-05-06 15:50:00,3.4616,221.35999999999999
2019-05-06 16:00:00,4.214699999999999,186.73
2019-05-06 16:10:00,2.3495,196.52999999999997
2019-05-06 16:20:00,2.7292999999999994,193.0
2019-05-06 16:30:00,3.3579,181.64
2019-05-06 16:40:00,1.3608999999999996,195.4
2019-05-06 16:50:00,2.7021000000000006,173.91000000000003
2019-05-06 17:00:00,3.3486,225.32999999999998
2019-05-06 17:10:00,2.7324000000000006,217.43
2019-05-06 17:20:00,2.8152,185.31
2019-05-06 17:30:00,3.218,204.62
2019-05-06 17:40:00,2.5778000000000003,214.85999999999999
2019-05-06 17:50:00,2.8396999999999997,196.10999999999999
2019-05-06 18:00:00,2.8441,237.83999999999997
2019-05-06 18:10:00,2.8381999999999996,215.95
2019-05-06 18:20:00,4.071400000000001,224.31000000000003
